HR,Time(sec),Label
68.0,1646062914.0,0
78.0,1646062915.0,0
73.67,1646062916.0,0
71.25,1646062917.0,0
69.8,1646062918.0,0
68.67,1646062919.0,0
69.43,1646062920.0,0
70.12,1646062921.0,0
70.44,1646062922.0,0
71.0,1646062923.0,0
71.36,1646062924.0,0
71.67,1646062925.0,0
72.0,1646062926.0,0
72.43,1646062927.0,0
72.73,1646062928.0,0
73.06,1646062929.0,0
73.88,1646062930.0,0
74.56,1646062931.0,0
75.11,1646062932.0,0
75.6,1646062933.0,0
75.62,1646062934.0,0
75.59,1646062935.0,0
75.61,1646062936.0,0
75.62,1646062937.0,0
75.52,1646062938.0,0
75.46,1646062939.0,0
75.37,1646062940.0,0
75.36,1646062941.0,0
75.41,1646062942.0,0
75.43,1646062943.0,0
75.42,1646062944.0,0
75.41,1646062945.0,0
75.39,1646062946.0,0
75.38,1646062947.0,0
75.37,1646062948.0,0
75.33,1646062949.0,0
75.32,1646062950.0,0
75.32,1646062951.0,0
75.33,1646062952.0,0
75.38,1646062953.0,0
75.44,1646062954.0,0
75.48,1646062955.0,0
75.56,1646062956.0,0
75.68,1646062957.0,0
75.78,1646062958.0,0
75.89,1646062959.0,0
76.04,1646062960.0,0
76.15,1646062961.0,0
77.04,1646062962.0,0
77.88,1646062963.0,0
78.67,1646062964.0,0
79.4,1646062965.0,0
80.13,1646062966.0,0
80.83,1646062967.0,0
81.55,1646062968.0,0
82.21,1646062969.0,0
82.88,1646062970.0,0
83.29,1646062971.0,0
83.75,1646062972.0,0
84.23,1646062973.0,0
85.03,1646062974.0,0
85.43,1646062975.0,0
86.23,1646062976.0,0
87.12,1646062977.0,0
87.83,1646062978.0,0
88.57,1646062979.0,0
89.12,1646062980.0,0
89.7,1646062981.0,0
90.32,1646062982.0,0
90.93,1646062983.0,0
91.57,1646062984.0,0
92.23,1646062985.0,0
92.9,1646062986.0,0
93.5,1646062987.0,0
94.15,1646062988.0,0
94.77,1646062989.0,0
95.25,1646062990.0,0
95.73,1646062991.0,0
96.25,1646062992.0,0
96.82,1646062993.0,0
97.57,1646062994.0,0
98.35,1646062995.0,0
99.12,1646062996.0,0
99.88,1646062997.0,0
100.78,1646062998.0,0
101.62,1646062999.0,0
102.65,1646063000.0,0
103.65,1646063001.0,0
104.75,1646063002.0,0
105.82,1646063003.0,0
106.9,1646063004.0,0
108.02,1646063005.0,0
109.15,1646063006.0,0
110.3,1646063007.0,0
111.47,1646063008.0,0
112.68,1646063009.0,0
113.83,1646063010.0,0
114.93,1646063011.0,0
115.98,1646063012.0,0
117.02,1646063013.0,0
118.05,1646063014.0,0
119.27,1646063015.0,0
119.98,1646063016.0,0
120.68,1646063017.0,0
121.35,1646063018.0,0
122.0,1646063019.0,0
122.62,1646063020.0,0
123.28,1646063021.0,0
123.25,1646063022.0,0
123.15,1646063023.0,0
123.07,1646063024.0,0
122.97,1646063025.0,0
122.87,1646063026.0,0
122.75,1646063027.0,0
122.58,1646063028.0,0
122.42,1646063029.0,0
122.25,1646063030.0,0
122.25,1646063031.0,0
122.2,1646063032.0,0
122.1,1646063033.0,0
