HR,Time(sec),Label
90.0,1646039940.0,0
82.5,1646039941.0,0
80.33,1646039942.0,0
81.0,1646039943.0,0
76.6,1646039944.0,0
72.83,1646039945.0,0
72.29,1646039946.0,0
72.0,1646039947.0,0
72.0,1646039948.0,0
72.2,1646039949.0,0
72.45,1646039950.0,0
72.67,1646039951.0,0
72.85,1646039952.0,0
73.0,1646039953.0,0
73.13,1646039954.0,0
73.12,1646039955.0,0
73.06,1646039956.0,0
72.89,1646039957.0,0
72.68,1646039958.0,0
72.5,1646039959.0,0
72.33,1646039960.0,0
72.18,1646039961.0,0
72.04,1646039962.0,0
71.88,1646039963.0,0
71.76,1646039964.0,0
71.65,1646039965.0,0
71.56,1646039966.0,0
71.36,1646039967.0,0
71.48,1646039968.0,0
71.6,1646039969.0,0
71.68,1646039970.0,0
71.72,1646039971.0,0
72.03,1646039972.0,0
72.29,1646039973.0,0
72.66,1646039974.0,0
72.97,1646039975.0,0
73.24,1646039976.0,0
73.61,1646039977.0,0
73.77,1646039978.0,0
73.97,1646039979.0,0
74.12,1646039980.0,0
74.29,1646039981.0,0
74.42,1646039982.0,0
74.57,1646039983.0,0
74.73,1646039984.0,0
74.93,1646039985.0,0
75.15,1646039986.0,0
75.4,1646039987.0,0
75.57,1646039988.0,0
75.7,1646039989.0,0
75.8,1646039990.0,0
75.85,1646039991.0,0
75.89,1646039992.0,0
76.0,1646039993.0,0
76.04,1646039994.0,0
76.12,1646039995.0,0
76.3,1646039996.0,0
76.52,1646039997.0,0
76.34,1646039998.0,0
76.17,1646039999.0,0
75.75,1646040000.0,0
75.58,1646040001.0,0
75.38,1646040002.0,0
75.07,1646040003.0,0
75.13,1646040004.0,0
75.28,1646040005.0,0
75.2,1646040006.0,0
75.1,1646040007.0,0
74.97,1646040008.0,0
74.78,1646040009.0,0
74.58,1646040010.0,0
74.38,1646040011.0,0
74.17,1646040012.0,0
73.95,1646040013.0,0
73.73,1646040014.0,0
73.55,1646040015.0,0
73.4,1646040016.0,0
73.28,1646040017.0,0
73.18,1646040018.0,0
73.08,1646040019.0,0
73.0,1646040020.0,0
72.92,1646040021.0,0
72.85,1646040022.0,0
72.8,1646040023.0,0
72.73,1646040024.0,0
72.67,1646040025.0,0
72.62,1646040026.0,0
72.63,1646040027.0,0
72.5,1646040028.0,0
72.37,1646040029.0,0
72.25,1646040030.0,0
72.17,1646040031.0,0
71.93,1646040032.0,0
71.72,1646040033.0,0
71.42,1646040034.0,0
71.13,1646040035.0,0
70.87,1646040036.0,0
70.52,1646040037.0,0
70.28,1646040038.0,0
69.95,1646040039.0,0
69.6,1646040040.0,0
69.17,1646040041.0,0
68.73,1646040042.0,0
68.27,1646040043.0,0
67.73,1646040044.0,0
67.13,1646040045.0,0
66.52,1646040046.0,0
65.87,1646040047.0,0
65.3,1646040048.0,0
64.78,1646040049.0,0
64.3,1646040050.0,0
63.87,1646040051.0,0
63.42,1646040052.0,0
62.93,1646040053.0,0
62.48,1646040054.0,0
61.97,1646040055.0,0
61.33,1646040056.0,0
60.65,1646040057.0,0
60.35,1646040058.0,0
60.25,1646040059.0,0
60.17,1646040060.0,0
60.1,1646040061.0,0
60.0,1646040062.0,0
59.85,1646040063.0,0
59.77,1646040064.0,0
59.63,1646040065.0,0
59.47,1646040066.0,0
59.28,1646040067.0,0
59.12,1646040068.0,0
58.93,1646040069.0,0
58.77,1646040070.0,0
58.65,1646040071.0,0
58.58,1646040072.0,0
58.53,1646040073.0,0
58.48,1646040074.0,0
58.38,1646040075.0,0
58.27,1646040076.0,0
58.18,1646040077.0,0
58.12,1646040078.0,0
58.07,1646040079.0,0
58.0,1646040080.0,0
57.93,1646040081.0,0
57.85,1646040082.0,0
57.77,1646040083.0,0
57.68,1646040084.0,0
57.6,1646040085.0,0
57.47,1646040086.0,0
57.22,1646040087.0,0
56.98,1646040088.0,0
56.73,1646040089.0,0
56.6,1646040090.0,0
56.43,1646040091.0,0
56.22,1646040092.0,0
55.98,1646040093.0,0
55.77,1646040094.0,0
55.57,1646040095.0,0
55.37,1646040096.0,0
55.1,1646040097.0,0
54.82,1646040098.0,0
54.7,1646040099.0,0
54.67,1646040100.0,0
54.7,1646040101.0,0
54.77,1646040102.0,0
54.87,1646040103.0,0
54.92,1646040104.0,0
54.98,1646040105.0,0
55.1,1646040106.0,0
55.22,1646040107.0,0
55.27,1646040108.0,0
55.25,1646040109.0,0
55.48,1646040110.0,0
55.72,1646040111.0,0
55.97,1646040112.0,0
56.18,1646040113.0,0
56.47,1646040114.0,0
56.8,1646040115.0,0
57.13,1646040116.0,0
57.5,1646040117.0,0
57.88,1646040118.0,0
58.1,1646040119.0,0
58.33,1646040120.0,0
58.55,1646040121.0,0
58.83,1646040122.0,0
59.18,1646040123.0,0
59.48,1646040124.0,0
59.85,1646040125.0,0
60.23,1646040126.0,0
60.62,1646040127.0,0
60.97,1646040128.0,0
61.25,1646040129.0,0
61.53,1646040130.0,0
61.78,1646040131.0,0
61.98,1646040132.0,0
62.15,1646040133.0,0
62.28,1646040134.0,0
62.47,1646040135.0,0
62.65,1646040136.0,0
62.82,1646040137.0,0
62.97,1646040138.0,0
63.12,1646040139.0,0
63.28,1646040140.0,0
63.43,1646040141.0,0
63.58,1646040142.0,0
63.77,1646040143.0,0
63.9,1646040144.0,0
64.07,1646040145.0,0
64.23,1646040146.0,0
64.48,1646040147.0,0
64.72,1646040148.0,0
64.97,1646040149.0,0
65.1,1646040150.0,0
65.25,1646040151.0,0
65.47,1646040152.0,0
65.68,1646040153.0,0
65.9,1646040154.0,0
66.12,1646040155.0,0
66.33,1646040156.0,0
66.63,1646040157.0,0
66.97,1646040158.0,0
67.2,1646040159.0,0
67.4,1646040160.0,0
67.62,1646040161.0,0
67.8,1646040162.0,0
67.97,1646040163.0,0
68.22,1646040164.0,0
68.48,1646040165.0,0
