HR,Time(sec),Label
78.0,1646836604.0,0
78.0,1646836605.0,0
78.0,1646836606.0,0
78.0,1646836607.0,0
79.0,1646836608.0,0
79.83,1646836609.0,0
80.57,1646836610.0,0
81.12,1646836611.0,0
81.56,1646836612.0,0
81.9,1646836613.0,0
82.27,1646836614.0,0
82.58,1646836615.0,0
82.85,1646836616.0,0
83.14,1646836617.0,0
83.47,1646836618.0,0
83.81,1646836619.0,0
84.12,1646836620.0,0
84.39,1646836621.0,0
84.58,1646836622.0,0
84.75,1646836623.0,0
84.9,1646836624.0,0
85.0,1646836625.0,0
85.04,1646836626.0,0
85.04,1646836627.0,0
85.04,1646836628.0,0
85.04,1646836629.0,0
85.07,1646836630.0,0
85.11,1646836631.0,0
85.17,1646836632.0,0
85.23,1646836633.0,0
85.26,1646836634.0,0
85.31,1646836635.0,0
85.33,1646836636.0,0
85.35,1646836637.0,0
85.37,1646836638.0,0
85.39,1646836639.0,0
85.41,1646836640.0,0
85.42,1646836641.0,0
85.46,1646836642.0,0
85.47,1646836643.0,0
85.51,1646836644.0,0
85.55,1646836645.0,0
85.58,1646836646.0,0
85.61,1646836647.0,0
85.64,1646836648.0,0
85.67,1646836649.0,0
85.7,1646836650.0,0
85.71,1646836651.0,0
85.71,1646836652.0,0
85.72,1646836653.0,0
85.73,1646836654.0,0
85.73,1646836655.0,0
85.74,1646836656.0,0
85.74,1646836657.0,0
85.76,1646836658.0,0
85.8,1646836659.0,0
85.84,1646836660.0,0
85.88,1646836661.0,0
85.9,1646836662.0,0
85.9,1646836663.0,0
86.03,1646836664.0,0
86.15,1646836665.0,0
86.27,1646836666.0,0
86.38,1646836667.0,0
86.4,1646836668.0,0
86.4,1646836669.0,0
86.38,1646836670.0,0
86.37,1646836671.0,0
86.33,1646836672.0,0
86.32,1646836673.0,0
86.28,1646836674.0,0
86.25,1646836675.0,0
86.32,1646836676.0,0
86.35,1646836677.0,0
86.35,1646836678.0,0
86.33,1646836679.0,0
86.32,1646836680.0,0
86.28,1646836681.0,0
86.27,1646836682.0,0
86.25,1646836683.0,0
86.23,1646836684.0,0
86.23,1646836685.0,0
86.25,1646836686.0,0
86.28,1646836687.0,0
86.32,1646836688.0,0
86.33,1646836689.0,0
86.33,1646836690.0,0
86.33,1646836691.0,0
86.32,1646836692.0,0
86.3,1646836693.0,0
86.3,1646836694.0,0
86.28,1646836695.0,0
86.28,1646836696.0,0
86.3,1646836697.0,0
86.32,1646836698.0,0
86.32,1646836699.0,0
86.32,1646836700.0,0
86.32,1646836701.0,0
86.3,1646836702.0,0
86.3,1646836703.0,0
86.28,1646836704.0,0
86.25,1646836705.0,0
86.22,1646836706.0,0
86.18,1646836707.0,0
86.15,1646836708.0,0
86.1,1646836709.0,0
86.05,1646836710.0,0
86.02,1646836711.0,0
85.97,1646836712.0,0
85.92,1646836713.0,0
85.87,1646836714.0,0
85.83,1646836715.0,0
85.8,1646836716.0,0
85.77,1646836717.0,0
85.72,1646836718.0,0
85.65,1646836719.0,0
85.6,1646836720.0,0
85.57,1646836721.0,0
85.55,1646836722.0,0
85.55,1646836723.0,0
85.55,1646836724.0,0
85.57,1646836725.0,0
85.58,1646836726.0,0
85.6,1646836727.0,0
85.63,1646836728.0,0
85.65,1646836729.0,0
85.67,1646836730.0,0
85.68,1646836731.0,0
85.72,1646836732.0,0
85.75,1646836733.0,0
85.78,1646836734.0,0
85.83,1646836735.0,0
85.77,1646836736.0,0
85.73,1646836737.0,0
85.72,1646836738.0,0
85.7,1646836739.0,0
85.68,1646836740.0,0
85.68,1646836741.0,0
85.68,1646836742.0,0
