HR,Time(sec),Label
67.0,1644231382.0,0
68.5,1644231383.0,0
68.33,1644231384.0,0
68.75,1644231385.0,0
69.0,1644231386.0,0
70.33,1644231387.0,0
71.57,1644231388.0,0
72.62,1644231389.0,0
73.33,1644231390.0,0
74.0,1644231391.0,0
74.36,1644231392.0,0
74.67,1644231393.0,0
74.85,1644231394.0,0
75.07,1644231395.0,0
76.0,1644231396.0,0
76.81,1644231397.0,0
77.53,1644231398.0,0
78.11,1644231399.0,0
78.58,1644231400.0,0
79.0,1644231401.0,0
79.43,1644231402.0,0
79.77,1644231403.0,0
80.0,1644231404.0,0
80.21,1644231405.0,0
80.4,1644231406.0,0
80.58,1644231407.0,0
80.74,1644231408.0,0
80.96,1644231409.0,0
81.07,1644231410.0,0
81.27,1644231411.0,0
81.48,1644231412.0,0
81.75,1644231413.0,0
82.12,1644231414.0,0
82.71,1644231415.0,0
83.29,1644231416.0,0
83.83,1644231417.0,0
84.41,1644231418.0,0
84.92,1644231419.0,0
85.44,1644231420.0,0
85.93,1644231421.0,0
86.34,1644231422.0,0
86.71,1644231423.0,0
87.0,1644231424.0,0
87.36,1644231425.0,0
87.53,1644231426.0,0
87.7,1644231427.0,0
87.77,1644231428.0,0
87.81,1644231429.0,0
87.84,1644231430.0,0
87.54,1644231431.0,0
87.25,1644231432.0,0
86.98,1644231433.0,0
86.72,1644231434.0,0
86.46,1644231435.0,0
86.22,1644231436.0,0
85.96,1644231437.0,0
85.74,1644231438.0,0
85.52,1644231439.0,0
85.32,1644231440.0,0
85.13,1644231441.0,0
85.25,1644231442.0,0
85.32,1644231443.0,0
85.42,1644231444.0,0
85.48,1644231445.0,0
85.53,1644231446.0,0
85.47,1644231447.0,0
85.37,1644231448.0,0
85.25,1644231449.0,0
85.15,1644231450.0,0
85.03,1644231451.0,0
84.93,1644231452.0,0
84.83,1644231453.0,0
84.75,1644231454.0,0
84.63,1644231455.0,0
84.33,1644231456.0,0
84.03,1644231457.0,0
83.75,1644231458.0,0
83.5,1644231459.0,0
83.28,1644231460.0,0
83.07,1644231461.0,0
82.83,1644231462.0,0
82.63,1644231463.0,0
82.47,1644231464.0,0
82.3,1644231465.0,0
82.13,1644231466.0,0
81.95,1644231467.0,0
81.77,1644231468.0,0
81.55,1644231469.0,0
81.38,1644231470.0,0
81.13,1644231471.0,0
80.85,1644231472.0,0
80.53,1644231473.0,0
80.15,1644231474.0,0
79.63,1644231475.0,0
79.05,1644231476.0,0
78.58,1644231477.0,0
78.08,1644231478.0,0
77.63,1644231479.0,0
77.18,1644231480.0,0
76.75,1644231481.0,0
76.33,1644231482.0,0
75.93,1644231483.0,0
75.63,1644231484.0,0
75.27,1644231485.0,0
75.05,1644231486.0,0
74.82,1644231487.0,0
74.63,1644231488.0,0
74.45,1644231489.0,0
74.22,1644231490.0,0
74.28,1644231491.0,0
74.37,1644231492.0,0
74.47,1644231493.0,0
74.58,1644231494.0,0
74.72,1644231495.0,0
74.87,1644231496.0,0
75.03,1644231497.0,0
75.18,1644231498.0,0
75.33,1644231499.0,0
75.45,1644231500.0,0
75.53,1644231501.0,0
75.63,1644231502.0,0
75.73,1644231503.0,0
75.83,1644231504.0,0
75.85,1644231505.0,0
75.87,1644231506.0,0
75.87,1644231507.0,0
75.87,1644231508.0,0
75.85,1644231509.0,0
75.83,1644231510.0,0
75.83,1644231511.0,0
75.88,1644231512.0,0
75.93,1644231513.0,0
75.98,1644231514.0,0
76.05,1644231515.0,0
76.13,1644231516.0,0
76.2,1644231517.0,0
76.25,1644231518.0,0
76.28,1644231519.0,0
76.3,1644231520.0,0
76.32,1644231521.0,0
76.33,1644231522.0,0
76.33,1644231523.0,0
76.33,1644231524.0,0
76.33,1644231525.0,0
76.33,1644231526.0,0
76.35,1644231527.0,0
76.37,1644231528.0,0
76.38,1644231529.0,0
76.38,1644231530.0,0
76.42,1644231531.0,0
76.47,1644231532.0,0
76.53,1644231533.0,0
76.6,1644231534.0,0
76.65,1644231535.0,0
76.75,1644231536.0,0
76.75,1644231537.0,0
76.75,1644231538.0,0
76.73,1644231539.0,0
76.7,1644231540.0,0
76.67,1644231541.0,0
76.65,1644231542.0,0
76.63,1644231543.0,0
76.55,1644231544.0,0
76.45,1644231545.0,0
76.33,1644231546.0,0
76.17,1644231547.0,0
76.05,1644231548.0,0
75.95,1644231549.0,0
75.9,1644231550.0,0
75.82,1644231551.0,0
75.72,1644231552.0,0
75.63,1644231553.0,0
75.55,1644231554.0,0
75.5,1644231555.0,0
75.43,1644231556.0,0
75.37,1644231557.0,0
75.35,1644231558.0,0
75.35,1644231559.0,0
75.37,1644231560.0,0
75.42,1644231561.0,0
75.47,1644231562.0,0
75.53,1644231563.0,0
75.6,1644231564.0,0
75.73,1644231565.0,0
75.88,1644231566.0,0
76.05,1644231567.0,0
76.22,1644231568.0,0
76.4,1644231569.0,0
76.58,1644231570.0,0
76.72,1644231571.0,0
76.82,1644231572.0,0
76.9,1644231573.0,0
76.98,1644231574.0,0
77.07,1644231575.0,0
77.13,1644231576.0,0
77.22,1644231577.0,0
77.28,1644231578.0,0
77.37,1644231579.0,0
77.43,1644231580.0,0
77.48,1644231581.0,0
77.5,1644231582.0,0
77.5,1644231583.0,0
77.5,1644231584.0,0
77.52,1644231585.0,0
77.47,1644231586.0,0
77.43,1644231587.0,0
77.45,1644231588.0,0
77.5,1644231589.0,0
77.57,1644231590.0,0
77.63,1644231591.0,0
77.7,1644231592.0,0
77.75,1644231593.0,0
77.8,1644231594.0,0
77.85,1644231595.0,0
77.9,1644231596.0,0
77.92,1644231597.0,0
77.95,1644231598.0,0
77.97,1644231599.0,0
77.98,1644231600.0,0
78.0,1644231601.0,0
78.02,1644231602.0,0
78.03,1644231603.0,0
78.07,1644231604.0,0
78.12,1644231605.0,0
78.17,1644231606.0,0
78.27,1644231607.0,0
78.35,1644231608.0,0
78.4,1644231609.0,0
78.5,1644231610.0,0
78.6,1644231611.0,0
78.7,1644231612.0,0
78.77,1644231613.0,0
78.82,1644231614.0,0
78.82,1644231615.0,0
78.82,1644231616.0,0
78.82,1644231617.0,0
78.75,1644231618.0,0
78.67,1644231619.0,0
78.57,1644231620.0,0
78.45,1644231621.0,0
78.32,1644231622.0,0
78.17,1644231623.0,0
78.02,1644231624.0,0
77.88,1644231625.0,0
77.77,1644231626.0,0
77.65,1644231627.0,0
77.55,1644231628.0,0
77.37,1644231629.0,0
77.17,1644231630.0,0
77.13,1644231631.0,0
77.1,1644231632.0,0
77.07,1644231633.0,0
77.03,1644231634.0,0
77.0,1644231635.0,0
76.95,1644231636.0,0
76.9,1644231637.0,0
76.82,1644231638.0,0
76.7,1644231639.0,0
76.63,1644231640.0,0
76.6,1644231641.0,0
76.62,1644231642.0,0
76.67,1644231643.0,0
76.72,1644231644.0,0
76.73,1644231645.0,0
76.77,1644231646.0,0
76.78,1644231647.0,0
76.77,1644231648.0,0
76.72,1644231649.0,0
76.65,1644231650.0,0
76.58,1644231651.0,0
76.5,1644231652.0,0
76.4,1644231653.0,0
76.27,1644231654.0,0
76.13,1644231655.0,0
75.95,1644231656.0,0
75.78,1644231657.0,0
75.62,1644231658.0,0
75.45,1644231659.0,0
75.3,1644231660.0,0
75.15,1644231661.0,0
74.97,1644231662.0,0
74.78,1644231663.0,0
74.63,1644231664.0,0
74.45,1644231665.0,0
74.25,1644231666.0,0
74.08,1644231667.0,0
74.2,1644231668.0,0
74.38,1644231669.0,0
74.55,1644231670.0,0
74.67,1644231671.0,0
74.8,1644231672.0,0
75.0,1644231673.0,0
75.2,1644231674.0,0
75.4,1644231675.0,0
75.6,1644231676.0,0
75.8,1644231677.0,0
75.97,1644231678.0,0
76.1,1644231679.0,0
76.27,1644231680.0,0
76.45,1644231681.0,0
76.65,1644231682.0,0
76.88,1644231683.0,0
77.15,1644231684.0,0
77.4,1644231685.0,0
77.63,1644231686.0,0
77.83,1644231687.0,0
77.97,1644231688.0,0
78.18,1644231689.0,0
78.37,1644231690.0,0
78.45,1644231691.0,0
78.53,1644231692.0,0
78.63,1644231693.0,0
78.73,1644231694.0,0
78.83,1644231695.0,0
78.93,1644231696.0,0
79.02,1644231697.0,0
79.15,1644231698.0,0
79.28,1644231699.0,0
79.37,1644231700.0,0
79.37,1644231701.0,0
79.33,1644231702.0,0
79.33,1644231703.0,0
79.33,1644231704.0,0
79.37,1644231705.0,0
79.47,1644231706.0,0
79.6,1644231707.0,0
79.73,1644231708.0,0
79.78,1644231709.0,0
79.87,1644231710.0,0
79.97,1644231711.0,0
80.12,1644231712.0,0
80.32,1644231713.0,0
80.55,1644231714.0,0
80.78,1644231715.0,0
81.05,1644231716.0,0
81.32,1644231717.0,0
81.55,1644231718.0,0
81.78,1644231719.0,0
81.98,1644231720.0,0
82.15,1644231721.0,0
82.33,1644231722.0,0
82.53,1644231723.0,0
82.7,1644231724.0,0
82.9,1644231725.0,0
83.12,1644231726.0,0
83.28,1644231727.0,0
83.15,1644231728.0,0
82.98,1644231729.0,0
82.8,1644231730.0,0
82.65,1644231731.0,0
82.48,1644231732.0,0
82.23,1644231733.0,0
81.98,1644231734.0,0
81.73,1644231735.0,0
81.5,1644231736.0,0
81.27,1644231737.0,0
81.08,1644231738.0,0
80.93,1644231739.0,0
80.77,1644231740.0,0
80.6,1644231741.0,0
80.42,1644231742.0,0
80.22,1644231743.0,0
79.98,1644231744.0,0
79.78,1644231745.0,0
79.58,1644231746.0,0
79.43,1644231747.0,0
79.35,1644231748.0,0
79.27,1644231749.0,0
79.27,1644231750.0,0
79.23,1644231751.0,0
79.22,1644231752.0,0
79.18,1644231753.0,0
79.12,1644231754.0,0
79.05,1644231755.0,0
