HR,Time(sec),Label
52.0,1644852038.0,0
56.0,1644852039.0,0
55.67,1644852040.0,0
55.75,1644852041.0,0
57.4,1644852042.0,0
57.0,1644852043.0,0
56.43,1644852044.0,0
55.62,1644852045.0,0
54.89,1644852046.0,0
54.3,1644852047.0,0
54.0,1644852048.0,0
53.92,1644852049.0,0
53.62,1644852050.0,0
53.36,1644852051.0,0
53.13,1644852052.0,0
53.0,1644852053.0,0
52.88,1644852054.0,0
52.89,1644852055.0,0
53.05,1644852056.0,0
53.4,1644852057.0,0
53.86,1644852058.0,0
54.27,1644852059.0,0
54.52,1644852060.0,0
54.75,1644852061.0,0
54.84,1644852062.0,0
55.0,1644852063.0,0
55.04,1644852064.0,0
54.96,1644852065.0,0
55.34,1644852066.0,0
55.77,1644852067.0,0
56.35,1644852068.0,0
57.03,1644852069.0,0
57.82,1644852070.0,0
58.5,1644852071.0,0
59.17,1644852072.0,0
59.97,1644852073.0,0
60.68,1644852074.0,0
61.32,1644852075.0,0
61.97,1644852076.0,0
62.6,1644852077.0,0
63.22,1644852078.0,0
63.88,1644852079.0,0
64.49,1644852080.0,0
65.07,1644852081.0,0
65.62,1644852082.0,0
66.11,1644852083.0,0
66.64,1644852084.0,0
67.12,1644852085.0,0
67.61,1644852086.0,0
68.08,1644852087.0,0
68.55,1644852088.0,0
68.98,1644852089.0,0
69.4,1644852090.0,0
69.85,1644852091.0,0
70.33,1644852092.0,0
70.71,1644852093.0,0
71.16,1644852094.0,0
71.57,1644852095.0,0
72.02,1644852096.0,0
72.45,1644852097.0,0
73.22,1644852098.0,0
73.77,1644852099.0,0
74.4,1644852100.0,0
75.0,1644852101.0,0
75.38,1644852102.0,0
75.82,1644852103.0,0
76.27,1644852104.0,0
76.78,1644852105.0,0
77.28,1644852106.0,0
77.78,1644852107.0,0
78.23,1644852108.0,0
78.6,1644852109.0,0
79.02,1644852110.0,0
79.43,1644852111.0,0
79.85,1644852112.0,0
80.25,1644852113.0,0
80.62,1644852114.0,0
80.92,1644852115.0,0
81.1,1644852116.0,0
81.37,1644852117.0,0
81.6,1644852118.0,0
81.85,1644852119.0,0
82.1,1644852120.0,0
82.35,1644852121.0,0
82.53,1644852122.0,0
82.72,1644852123.0,0
82.97,1644852124.0,0
83.27,1644852125.0,0
83.37,1644852126.0,0
83.45,1644852127.0,0
83.48,1644852128.0,0
83.43,1644852129.0,0
83.25,1644852130.0,0
