HR,Time(sec),Label
109.0,1646061159.0,0
83.5,1646061160.0,0
88.33,1646061161.0,0
87.0,1646061162.0,0
89.2,1646061163.0,0
90.67,1646061164.0,0
91.71,1646061165.0,0
92.62,1646061166.0,0
93.44,1646061167.0,0
94.1,1646061168.0,0
94.73,1646061169.0,0
95.42,1646061170.0,0
96.0,1646061171.0,0
96.57,1646061172.0,0
96.8,1646061173.0,0
97.06,1646061174.0,0
96.71,1646061175.0,0
96.56,1646061176.0,0
96.26,1646061177.0,0
95.9,1646061178.0,0
95.52,1646061179.0,0
95.09,1646061180.0,0
94.65,1646061181.0,0
94.25,1646061182.0,0
93.48,1646061183.0,0
92.73,1646061184.0,0
92.04,1646061185.0,0
91.39,1646061186.0,0
90.83,1646061187.0,0
90.13,1646061188.0,0
89.42,1646061189.0,0
88.75,1646061190.0,0
88.09,1646061191.0,0
87.5,1646061192.0,0
86.91,1646061193.0,0
86.36,1646061194.0,0
85.92,1646061195.0,0
85.53,1646061196.0,0
85.1,1646061197.0,0
84.7,1646061198.0,0
84.32,1646061199.0,0
83.95,1646061200.0,0
83.56,1646061201.0,0
83.14,1646061202.0,0
82.69,1646061203.0,0
82.09,1646061204.0,0
81.47,1646061205.0,0
80.85,1646061206.0,0
80.31,1646061207.0,0
79.82,1646061208.0,0
79.33,1646061209.0,0
79.1,1646061210.0,0
78.92,1646061211.0,0
78.85,1646061212.0,0
78.78,1646061213.0,0
78.71,1646061214.0,0
78.65,1646061215.0,0
78.59,1646061216.0,0
78.53,1646061217.0,0
78.47,1646061218.0,0
77.9,1646061219.0,0
78.18,1646061220.0,0
77.8,1646061221.0,0
77.72,1646061222.0,0
77.4,1646061223.0,0
77.07,1646061224.0,0
76.72,1646061225.0,0
76.33,1646061226.0,0
75.95,1646061227.0,0
75.58,1646061228.0,0
75.18,1646061229.0,0
74.73,1646061230.0,0
74.28,1646061231.0,0
73.8,1646061232.0,0
73.38,1646061233.0,0
72.78,1646061234.0,0
72.38,1646061235.0,0
71.9,1646061236.0,0
71.48,1646061237.0,0
71.12,1646061238.0,0
70.8,1646061239.0,0
70.5,1646061240.0,0
70.22,1646061241.0,0
69.93,1646061242.0,0
69.72,1646061243.0,0
69.53,1646061244.0,0
69.42,1646061245.0,0
69.3,1646061246.0,0
69.17,1646061247.0,0
69.13,1646061248.0,0
69.17,1646061249.0,0
69.15,1646061250.0,0
69.17,1646061251.0,0
69.28,1646061252.0,0
69.42,1646061253.0,0
69.55,1646061254.0,0
69.62,1646061255.0,0
69.65,1646061256.0,0
69.68,1646061257.0,0
69.68,1646061258.0,0
69.65,1646061259.0,0
69.6,1646061260.0,0
69.58,1646061261.0,0
69.57,1646061262.0,0
69.63,1646061263.0,0
69.82,1646061264.0,0
70.07,1646061265.0,0
70.42,1646061266.0,0
70.67,1646061267.0,0
70.9,1646061268.0,0
71.15,1646061269.0,0
71.2,1646061270.0,0
71.15,1646061271.0,0
71.02,1646061272.0,0
70.83,1646061273.0,0
70.65,1646061274.0,0
70.47,1646061275.0,0
70.28,1646061276.0,0
70.08,1646061277.0,0
69.88,1646061278.0,0
69.67,1646061279.0,0
69.4,1646061280.0,0
69.13,1646061281.0,0
68.82,1646061282.0,0
68.5,1646061283.0,0
68.2,1646061284.0,0
67.95,1646061285.0,0
67.72,1646061286.0,0
67.5,1646061287.0,0
67.28,1646061288.0,0
67.1,1646061289.0,0
66.92,1646061290.0,0
66.75,1646061291.0,0
66.58,1646061292.0,0
66.43,1646061293.0,0
66.45,1646061294.0,0
66.43,1646061295.0,0
66.45,1646061296.0,0
66.55,1646061297.0,0
66.63,1646061298.0,0
66.7,1646061299.0,0
66.77,1646061300.0,0
66.83,1646061301.0,0
66.9,1646061302.0,0
67.07,1646061303.0,0
67.17,1646061304.0,0
67.18,1646061305.0,0
67.25,1646061306.0,0
67.28,1646061307.0,0
67.28,1646061308.0,0
67.23,1646061309.0,0
67.23,1646061310.0,0
67.22,1646061311.0,0
67.07,1646061312.0,0
66.92,1646061313.0,0
66.77,1646061314.0,0
66.63,1646061315.0,0
66.52,1646061316.0,0
66.43,1646061317.0,0
66.4,1646061318.0,0
66.4,1646061319.0,0
66.42,1646061320.0,0
66.45,1646061321.0,0
66.52,1646061322.0,0
66.53,1646061323.0,0
66.57,1646061324.0,0
66.53,1646061325.0,0
66.42,1646061326.0,0
66.37,1646061327.0,0
66.3,1646061328.0,0
66.35,1646061329.0,0
66.4,1646061330.0,0
66.5,1646061331.0,0
66.58,1646061332.0,0
66.67,1646061333.0,0
66.75,1646061334.0,0
66.83,1646061335.0,0
66.9,1646061336.0,0
67.0,1646061337.0,0
67.1,1646061338.0,0
67.22,1646061339.0,0
67.38,1646061340.0,0
67.55,1646061341.0,0
67.72,1646061342.0,0
67.85,1646061343.0,0
68.02,1646061344.0,0
68.13,1646061345.0,0
68.23,1646061346.0,0
68.3,1646061347.0,0
68.35,1646061348.0,0
68.38,1646061349.0,0
68.43,1646061350.0,0
68.45,1646061351.0,0
68.47,1646061352.0,0
68.5,1646061353.0,0
68.55,1646061354.0,0
68.6,1646061355.0,0
68.68,1646061356.0,0
68.58,1646061357.0,0
68.52,1646061358.0,0
68.38,1646061359.0,0
68.3,1646061360.0,0
68.15,1646061361.0,0
67.98,1646061362.0,0
67.82,1646061363.0,0
67.62,1646061364.0,0
67.47,1646061365.0,0
67.28,1646061366.0,0
67.12,1646061367.0,0
66.98,1646061368.0,0
66.87,1646061369.0,0
66.78,1646061370.0,0
66.67,1646061371.0,0
66.57,1646061372.0,0
66.45,1646061373.0,0
66.25,1646061374.0,0
65.95,1646061375.0,0
65.73,1646061376.0,0
65.45,1646061377.0,0
65.15,1646061378.0,0
64.83,1646061379.0,0
64.72,1646061380.0,0
64.83,1646061381.0,0
64.95,1646061382.0,0
65.07,1646061383.0,0
65.18,1646061384.0,0
65.32,1646061385.0,0
65.45,1646061386.0,0
65.58,1646061387.0,0
65.72,1646061388.0,0
65.73,1646061389.0,0
65.73,1646061390.0,0
65.77,1646061391.0,0
65.82,1646061392.0,0
65.92,1646061393.0,0
66.03,1646061394.0,0
66.15,1646061395.0,0
66.3,1646061396.0,0
66.47,1646061397.0,0
66.63,1646061398.0,0
66.8,1646061399.0,0
66.97,1646061400.0,0
67.15,1646061401.0,0
67.32,1646061402.0,0
67.52,1646061403.0,0
67.62,1646061404.0,0
67.82,1646061405.0,0
68.03,1646061406.0,0
68.27,1646061407.0,0
68.47,1646061408.0,0
68.65,1646061409.0,0
68.85,1646061410.0,0
69.05,1646061411.0,0
69.23,1646061412.0,0
69.35,1646061413.0,0
69.47,1646061414.0,0
69.58,1646061415.0,0
69.67,1646061416.0,0
69.83,1646061417.0,0
69.97,1646061418.0,0
70.17,1646061419.0,0
70.33,1646061420.0,0
70.53,1646061421.0,0
70.75,1646061422.0,0
70.95,1646061423.0,0
71.25,1646061424.0,0
71.4,1646061425.0,0
71.53,1646061426.0,0
71.68,1646061427.0,0
71.82,1646061428.0,0
71.95,1646061429.0,0
72.05,1646061430.0,0
72.17,1646061431.0,0
72.28,1646061432.0,0
72.42,1646061433.0,0
72.57,1646061434.0,0
72.82,1646061435.0,0
73.0,1646061436.0,0
73.25,1646061437.0,0
73.53,1646061438.0,0
73.85,1646061439.0,0
73.97,1646061440.0,0
73.83,1646061441.0,0
73.7,1646061442.0,0
73.57,1646061443.0,0
73.42,1646061444.0,0
73.28,1646061445.0,0
73.13,1646061446.0,0
72.98,1646061447.0,0
72.85,1646061448.0,0
72.72,1646061449.0,0
72.65,1646061450.0,0
72.55,1646061451.0,0
72.47,1646061452.0,0
72.38,1646061453.0,0
72.28,1646061454.0,0
72.17,1646061455.0,0
72.02,1646061456.0,0
71.77,1646061457.0,0
71.52,1646061458.0,0
71.28,1646061459.0,0
71.05,1646061460.0,0
70.8,1646061461.0,0
70.57,1646061462.0,0
70.35,1646061463.0,0
70.22,1646061464.0,0
70.0,1646061465.0,0
69.78,1646061466.0,0
69.57,1646061467.0,0
69.38,1646061468.0,0
69.22,1646061469.0,0
69.02,1646061470.0,0
68.83,1646061471.0,0
68.68,1646061472.0,0
68.53,1646061473.0,0
68.4,1646061474.0,0
68.27,1646061475.0,0
68.15,1646061476.0,0
68.05,1646061477.0,0
67.95,1646061478.0,0
67.87,1646061479.0,0
67.83,1646061480.0,0
67.97,1646061481.0,0
68.05,1646061482.0,0
68.13,1646061483.0,0
68.32,1646061484.0,0
68.65,1646061485.0,0
68.97,1646061486.0,0
69.27,1646061487.0,0
69.55,1646061488.0,0
69.82,1646061489.0,0
70.03,1646061490.0,0
70.25,1646061491.0,0
70.42,1646061492.0,0
70.53,1646061493.0,0
70.68,1646061494.0,0
70.8,1646061495.0,0
70.9,1646061496.0,0
71.0,1646061497.0,0
71.07,1646061498.0,0
71.12,1646061499.0,0
71.17,1646061500.0,0
71.22,1646061501.0,0
71.27,1646061502.0,0
71.32,1646061503.0,0
71.4,1646061504.0,0
71.48,1646061505.0,0
71.58,1646061506.0,0
71.67,1646061507.0,0
71.73,1646061508.0,0
71.8,1646061509.0,0
71.8,1646061510.0,0
71.77,1646061511.0,0
71.65,1646061512.0,0
71.57,1646061513.0,0
71.48,1646061514.0,0
71.42,1646061515.0,0
71.37,1646061516.0,0
71.37,1646061517.0,0
71.37,1646061518.0,0
71.37,1646061519.0,0
71.4,1646061520.0,0
71.45,1646061521.0,0
71.48,1646061522.0,0
71.5,1646061523.0,0
71.52,1646061524.0,0
71.55,1646061525.0,0
71.75,1646061526.0,0
71.93,1646061527.0,0
72.1,1646061528.0,0
72.28,1646061529.0,0
72.47,1646061530.0,0
72.62,1646061531.0,0
72.73,1646061532.0,0
72.88,1646061533.0,0
73.0,1646061534.0,0
73.1,1646061535.0,0
73.18,1646061536.0,0
73.25,1646061537.0,0
73.32,1646061538.0,0
73.33,1646061539.0,0
73.28,1646061540.0,0
73.08,1646061541.0,0
72.9,1646061542.0,0
72.73,1646061543.0,0
72.47,1646061544.0,0
72.17,1646061545.0,0
71.87,1646061546.0,0
71.62,1646061547.0,0
71.38,1646061548.0,0
71.2,1646061549.0,0
71.07,1646061550.0,0
70.95,1646061551.0,0
70.92,1646061552.0,0
70.95,1646061553.0,0
71.03,1646061554.0,0
71.17,1646061555.0,0
71.28,1646061556.0,0
71.38,1646061557.0,0
71.47,1646061558.0,0
71.55,1646061559.0,0
71.58,1646061560.0,0
71.6,1646061561.0,0
71.62,1646061562.0,0
71.62,1646061563.0,0
71.6,1646061564.0,0
71.58,1646061565.0,0
71.57,1646061566.0,0
71.58,1646061567.0,0
71.6,1646061568.0,0
71.6,1646061569.0,0
71.62,1646061570.0,0
71.68,1646061571.0,0
71.8,1646061572.0,0
71.88,1646061573.0,0
71.97,1646061574.0,0
72.05,1646061575.0,0
72.13,1646061576.0,0
72.23,1646061577.0,0
72.33,1646061578.0,0
72.42,1646061579.0,0
72.45,1646061580.0,0
72.47,1646061581.0,0
72.48,1646061582.0,0
72.48,1646061583.0,0
72.47,1646061584.0,0
72.43,1646061585.0,0
72.23,1646061586.0,0
72.03,1646061587.0,0
71.87,1646061588.0,0
71.67,1646061589.0,0
71.48,1646061590.0,0
71.37,1646061591.0,0
71.28,1646061592.0,0
71.18,1646061593.0,0
71.07,1646061594.0,0
70.97,1646061595.0,0
70.85,1646061596.0,0
70.72,1646061597.0,0
70.57,1646061598.0,0
70.42,1646061599.0,0
70.22,1646061600.0,0
70.1,1646061601.0,0
70.02,1646061602.0,0
69.93,1646061603.0,0
69.85,1646061604.0,0
69.77,1646061605.0,0
69.72,1646061606.0,0
69.65,1646061607.0,0
69.53,1646061608.0,0
69.38,1646061609.0,0
69.25,1646061610.0,0
69.13,1646061611.0,0
68.98,1646061612.0,0
68.88,1646061613.0,0
68.73,1646061614.0,0
68.58,1646061615.0,0
68.52,1646061616.0,0
68.45,1646061617.0,0
68.38,1646061618.0,0
68.27,1646061619.0,0
68.2,1646061620.0,0
68.1,1646061621.0,0
67.97,1646061622.0,0
67.85,1646061623.0,0
67.72,1646061624.0,0
67.73,1646061625.0,0
67.7,1646061626.0,0
67.67,1646061627.0,0
67.67,1646061628.0,0
67.68,1646061629.0,0
67.7,1646061630.0,0
67.72,1646061631.0,0
67.75,1646061632.0,0
67.75,1646061633.0,0
67.75,1646061634.0,0
67.73,1646061635.0,0
67.67,1646061636.0,0
68.2,1646061637.0,0
68.72,1646061638.0,0
69.25,1646061639.0,0
69.82,1646061640.0,0
70.38,1646061641.0,0
70.95,1646061642.0,0
71.42,1646061643.0,0
71.98,1646061644.0,0
72.43,1646061645.0,0
72.6,1646061646.0,0
72.53,1646061647.0,0
72.48,1646061648.0,0
72.45,1646061649.0,0
72.42,1646061650.0,0
72.37,1646061651.0,0
72.28,1646061652.0,0
72.22,1646061653.0,0
72.17,1646061654.0,0
72.1,1646061655.0,0
72.08,1646061656.0,0
72.12,1646061657.0,0
72.2,1646061658.0,0
72.3,1646061659.0,0
72.5,1646061660.0,0
72.63,1646061661.0,0
72.78,1646061662.0,0
72.93,1646061663.0,0
73.07,1646061664.0,0
73.2,1646061665.0,0
73.32,1646061666.0,0
73.57,1646061667.0,0
73.85,1646061668.0,0
74.07,1646061669.0,0
74.25,1646061670.0,0
74.42,1646061671.0,0
74.57,1646061672.0,0
74.62,1646061673.0,0
74.67,1646061674.0,0
74.72,1646061675.0,0
74.7,1646061676.0,0
74.68,1646061677.0,0
74.67,1646061678.0,0
74.7,1646061679.0,0
74.73,1646061680.0,0
74.9,1646061681.0,0
75.08,1646061682.0,0
75.1,1646061683.0,0
75.08,1646061684.0,0
74.93,1646061685.0,0
74.82,1646061686.0,0
74.67,1646061687.0,0
74.48,1646061688.0,0
74.3,1646061689.0,0
74.5,1646061690.0,0
74.62,1646061691.0,0
74.67,1646061692.0,0
74.68,1646061693.0,0
74.68,1646061694.0,0
74.67,1646061695.0,0
74.7,1646061696.0,0
74.12,1646061697.0,0
73.55,1646061698.0,0
72.97,1646061699.0,0
72.37,1646061700.0,0
71.77,1646061701.0,0
71.18,1646061702.0,0
70.68,1646061703.0,0
70.08,1646061704.0,0
69.6,1646061705.0,0
69.38,1646061706.0,0
69.38,1646061707.0,0
69.37,1646061708.0,0
69.33,1646061709.0,0
69.3,1646061710.0,0
69.25,1646061711.0,0
69.23,1646061712.0,0
69.22,1646061713.0,0
69.2,1646061714.0,0
69.2,1646061715.0,0
69.17,1646061716.0,0
69.1,1646061717.0,0
69.0,1646061718.0,0
68.9,1646061719.0,0
68.77,1646061720.0,0
68.63,1646061721.0,0
68.48,1646061722.0,0
68.33,1646061723.0,0
68.27,1646061724.0,0
68.35,1646061725.0,0
68.42,1646061726.0,0
68.27,1646061727.0,0
68.13,1646061728.0,0
68.08,1646061729.0,0
68.08,1646061730.0,0
68.15,1646061731.0,0
68.23,1646061732.0,0
68.33,1646061733.0,0
