HR,Time(sec),Label
83.0,1645456379.0,0
78.0,1645456380.0,0
71.0,1645456381.0,0
68.0,1645456382.0,0
66.0,1645456383.0,0
66.67,1645456384.0,0
66.71,1645456385.0,0
66.75,1645456386.0,0
66.67,1645456387.0,0
66.9,1645456388.0,0
67.18,1645456389.0,0
67.33,1645456390.0,0
67.54,1645456391.0,0
67.71,1645456392.0,0
67.67,1645456393.0,0
68.38,1645456394.0,0
68.94,1645456395.0,0
69.5,1645456396.0,0
69.84,1645456397.0,0
70.25,1645456398.0,0
70.76,1645456399.0,0
71.23,1645456400.0,0
71.52,1645456401.0,0
71.75,1645456402.0,0
72.28,1645456403.0,0
72.77,1645456404.0,0
73.33,1645456405.0,0
73.82,1645456406.0,0
74.24,1645456407.0,0
74.63,1645456408.0,0
74.52,1645456409.0,0
73.78,1645456410.0,0
73.06,1645456411.0,0
72.41,1645456412.0,0
71.74,1645456413.0,0
71.28,1645456414.0,0
70.95,1645456415.0,0
70.53,1645456416.0,0
70.18,1645456417.0,0
69.82,1645456418.0,0
69.44,1645456419.0,0
69.5,1645456420.0,0
69.67,1645456421.0,0
69.86,1645456422.0,0
69.98,1645456423.0,0
70.11,1645456424.0,0
70.23,1645456425.0,0
70.31,1645456426.0,0
70.37,1645456427.0,0
70.5,1645456428.0,0
70.63,1645456429.0,0
70.88,1645456430.0,0
71.13,1645456431.0,0
71.37,1645456432.0,0
71.51,1645456433.0,0
71.71,1645456434.0,0
71.91,1645456435.0,0
72.1,1645456436.0,0
72.31,1645456437.0,0
72.63,1645456438.0,0
72.78,1645456439.0,0
73.1,1645456440.0,0
73.7,1645456441.0,0
74.27,1645456442.0,0
74.85,1645456443.0,0
75.23,1645456444.0,0
75.7,1645456445.0,0
76.18,1645456446.0,0
76.67,1645456447.0,0
77.1,1645456448.0,0
77.52,1645456449.0,0
77.93,1645456450.0,0
78.33,1645456451.0,0
78.72,1645456452.0,0
79.17,1645456453.0,0
79.4,1645456454.0,0
79.68,1645456455.0,0
79.95,1645456456.0,0
80.27,1645456457.0,0
80.55,1645456458.0,0
80.78,1645456459.0,0
81.0,1645456460.0,0
81.27,1645456461.0,0
81.53,1645456462.0,0
81.68,1645456463.0,0
81.88,1645456464.0,0
81.97,1645456465.0,0
82.08,1645456466.0,0
82.23,1645456467.0,0
82.37,1645456468.0,0
82.77,1645456469.0,0
83.5,1645456470.0,0
84.3,1645456471.0,0
85.02,1645456472.0,0
85.82,1645456473.0,0
86.48,1645456474.0,0
87.08,1645456475.0,0
87.77,1645456476.0,0
88.4,1645456477.0,0
89.05,1645456478.0,0
89.68,1645456479.0,0
90.02,1645456480.0,0
90.23,1645456481.0,0
90.42,1645456482.0,0
90.65,1645456483.0,0
90.85,1645456484.0,0
91.05,1645456485.0,0
91.3,1645456486.0,0
91.58,1645456487.0,0
91.8,1645456488.0,0
92.05,1645456489.0,0
92.18,1645456490.0,0
92.33,1645456491.0,0
92.47,1645456492.0,0
92.68,1645456493.0,0
92.82,1645456494.0,0
92.93,1645456495.0,0
93.12,1645456496.0,0
93.27,1645456497.0,0
93.28,1645456498.0,0
93.32,1645456499.0,0
93.43,1645456500.0,0
93.52,1645456501.0,0
93.63,1645456502.0,0
93.77,1645456503.0,0
93.9,1645456504.0,0
94.0,1645456505.0,0
94.1,1645456506.0,0
94.18,1645456507.0,0
94.28,1645456508.0,0
94.38,1645456509.0,0
94.5,1645456510.0,0
94.6,1645456511.0,0
94.72,1645456512.0,0
94.82,1645456513.0,0
94.93,1645456514.0,0
95.02,1645456515.0,0
95.1,1645456516.0,0
95.18,1645456517.0,0
95.25,1645456518.0,0
95.32,1645456519.0,0
95.4,1645456520.0,0
95.48,1645456521.0,0
95.6,1645456522.0,0
95.7,1645456523.0,0
95.75,1645456524.0,0
95.87,1645456525.0,0
95.97,1645456526.0,0
96.03,1645456527.0,0
96.12,1645456528.0,0
96.18,1645456529.0,0
96.25,1645456530.0,0
96.27,1645456531.0,0
96.35,1645456532.0,0
96.38,1645456533.0,0
96.45,1645456534.0,0
96.53,1645456535.0,0
96.6,1645456536.0,0
96.67,1645456537.0,0
96.73,1645456538.0,0
96.85,1645456539.0,0
96.97,1645456540.0,0
97.1,1645456541.0,0
97.25,1645456542.0,0
97.42,1645456543.0,0
97.6,1645456544.0,0
97.77,1645456545.0,0
97.9,1645456546.0,0
98.02,1645456547.0,0
98.13,1645456548.0,0
98.22,1645456549.0,0
98.3,1645456550.0,0
98.37,1645456551.0,0
98.45,1645456552.0,0
98.55,1645456553.0,0
98.68,1645456554.0,0
98.83,1645456555.0,0
98.9,1645456556.0,0
99.0,1645456557.0,0
99.08,1645456558.0,0
99.15,1645456559.0,0
99.12,1645456560.0,0
99.08,1645456561.0,0
99.03,1645456562.0,0
98.97,1645456563.0,0
98.9,1645456564.0,0
98.85,1645456565.0,0
98.82,1645456566.0,0
98.83,1645456567.0,0
98.83,1645456568.0,0
98.83,1645456569.0,0
98.85,1645456570.0,0
98.87,1645456571.0,0
98.87,1645456572.0,0
98.83,1645456573.0,0
98.78,1645456574.0,0
98.73,1645456575.0,0
98.68,1645456576.0,0
98.62,1645456577.0,0
98.55,1645456578.0,0
98.48,1645456579.0,0
98.42,1645456580.0,0
98.38,1645456581.0,0
98.35,1645456582.0,0
98.28,1645456583.0,0
98.2,1645456584.0,0
97.98,1645456585.0,0
97.77,1645456586.0,0
97.55,1645456587.0,0
97.33,1645456588.0,0
97.12,1645456589.0,0
96.92,1645456590.0,0
96.68,1645456591.0,0
96.47,1645456592.0,0
96.27,1645456593.0,0
96.07,1645456594.0,0
95.88,1645456595.0,0
95.75,1645456596.0,0
95.6,1645456597.0,0
95.45,1645456598.0,0
95.3,1645456599.0,0
95.13,1645456600.0,0
94.88,1645456601.0,0
94.65,1645456602.0,0
94.45,1645456603.0,0
94.27,1645456604.0,0
94.12,1645456605.0,0
93.98,1645456606.0,0
93.87,1645456607.0,0
93.73,1645456608.0,0
93.57,1645456609.0,0
93.32,1645456610.0,0
