HR,Time(sec),Label
60.0,1644834644.0,0
72.5,1644834645.0,0
72.0,1644834646.0,0
71.75,1644834647.0,0
71.8,1644834648.0,0
73.0,1644834649.0,0
74.29,1644834650.0,0
75.25,1644834651.0,0
76.11,1644834652.0,0
76.8,1644834653.0,0
77.55,1644834654.0,0
77.5,1644834655.0,0
77.46,1644834656.0,0
77.57,1644834657.0,0
77.67,1644834658.0,0
77.56,1644834659.0,0
77.41,1644834660.0,0
77.22,1644834661.0,0
77.05,1644834662.0,0
76.9,1644834663.0,0
76.38,1644834664.0,0
75.91,1644834665.0,0
75.48,1644834666.0,0
75.12,1644834667.0,0
74.76,1644834668.0,0
74.46,1644834669.0,0
74.07,1644834670.0,0
73.68,1644834671.0,0
73.28,1644834672.0,0
72.87,1644834673.0,0
72.45,1644834674.0,0
72.06,1644834675.0,0
71.7,1644834676.0,0
71.35,1644834677.0,0
71.0,1644834678.0,0
70.69,1644834679.0,0
70.43,1644834680.0,0
70.21,1644834681.0,0
70.0,1644834682.0,0
69.82,1644834683.0,0
69.59,1644834684.0,0
69.36,1644834685.0,0
69.47,1644834686.0,0
69.59,1644834687.0,0
69.71,1644834688.0,0
69.85,1644834689.0,0
70.02,1644834690.0,0
70.23,1644834691.0,0
70.41,1644834692.0,0
70.58,1644834693.0,0
70.75,1644834694.0,0
70.87,1644834695.0,0
70.96,1644834696.0,0
71.04,1644834697.0,0
71.09,1644834698.0,0
71.12,1644834699.0,0
71.14,1644834700.0,0
71.16,1644834701.0,0
71.15,1644834702.0,0
71.13,1644834703.0,0
71.3,1644834704.0,0
71.07,1644834705.0,0
71.1,1644834706.0,0
71.15,1644834707.0,0
71.2,1644834708.0,0
71.13,1644834709.0,0
71.03,1644834710.0,0
70.85,1644834711.0,0
70.58,1644834712.0,0
70.28,1644834713.0,0
70.0,1644834714.0,0
69.83,1644834715.0,0
69.67,1644834716.0,0
69.48,1644834717.0,0
69.37,1644834718.0,0
69.35,1644834719.0,0
69.37,1644834720.0,0
69.38,1644834721.0,0
69.38,1644834722.0,0
69.38,1644834723.0,0
69.5,1644834724.0,0
69.58,1644834725.0,0
69.67,1644834726.0,0
69.7,1644834727.0,0
69.75,1644834728.0,0
69.77,1644834729.0,0
69.83,1644834730.0,0
69.92,1644834731.0,0
70.03,1644834732.0,0
70.17,1644834733.0,0
70.3,1644834734.0,0
70.43,1644834735.0,0
70.55,1644834736.0,0
70.65,1644834737.0,0
70.75,1644834738.0,0
70.78,1644834739.0,0
70.77,1644834740.0,0
70.73,1644834741.0,0
70.7,1644834742.0,0
70.65,1644834743.0,0
70.68,1644834744.0,0
70.62,1644834745.0,0
70.35,1644834746.0,0
70.1,1644834747.0,0
69.85,1644834748.0,0
69.75,1644834749.0,0
69.62,1644834750.0,0
69.43,1644834751.0,0
69.25,1644834752.0,0
69.03,1644834753.0,0
68.8,1644834754.0,0
68.6,1644834755.0,0
68.42,1644834756.0,0
68.25,1644834757.0,0
68.12,1644834758.0,0
68.03,1644834759.0,0
67.98,1644834760.0,0
67.97,1644834761.0,0
67.98,1644834762.0,0
68.02,1644834763.0,0
68.05,1644834764.0,0
68.05,1644834765.0,0
68.0,1644834766.0,0
67.92,1644834767.0,0
67.8,1644834768.0,0
67.67,1644834769.0,0
67.5,1644834770.0,0
67.42,1644834771.0,0
67.4,1644834772.0,0
67.43,1644834773.0,0
67.43,1644834774.0,0
67.48,1644834775.0,0
67.55,1644834776.0,0
67.58,1644834777.0,0
67.57,1644834778.0,0
67.48,1644834779.0,0
67.38,1644834780.0,0
67.3,1644834781.0,0
67.22,1644834782.0,0
67.12,1644834783.0,0
67.03,1644834784.0,0
66.97,1644834785.0,0
66.9,1644834786.0,0
66.87,1644834787.0,0
66.82,1644834788.0,0
66.78,1644834789.0,0
66.73,1644834790.0,0
66.68,1644834791.0,0
66.62,1644834792.0,0
66.55,1644834793.0,0
66.5,1644834794.0,0
66.45,1644834795.0,0
66.42,1644834796.0,0
66.4,1644834797.0,0
66.4,1644834798.0,0
66.45,1644834799.0,0
66.53,1644834800.0,0
66.62,1644834801.0,0
66.7,1644834802.0,0
66.78,1644834803.0,0
66.82,1644834804.0,0
66.95,1644834805.0,0
67.05,1644834806.0,0
67.13,1644834807.0,0
67.23,1644834808.0,0
67.17,1644834809.0,0
67.12,1644834810.0,0
67.08,1644834811.0,0
67.08,1644834812.0,0
67.13,1644834813.0,0
67.22,1644834814.0,0
67.32,1644834815.0,0
67.42,1644834816.0,0
67.53,1644834817.0,0
67.65,1644834818.0,0
67.72,1644834819.0,0
67.77,1644834820.0,0
67.78,1644834821.0,0
67.78,1644834822.0,0
67.78,1644834823.0,0
67.8,1644834824.0,0
67.85,1644834825.0,0
67.93,1644834826.0,0
68.03,1644834827.0,0
68.18,1644834828.0,0
68.37,1644834829.0,0
68.55,1644834830.0,0
68.75,1644834831.0,0
68.95,1644834832.0,0
69.13,1644834833.0,0
69.28,1644834834.0,0
69.4,1644834835.0,0
69.48,1644834836.0,0
69.57,1644834837.0,0
69.63,1644834838.0,0
69.7,1644834839.0,0
69.75,1644834840.0,0
