HR,Time(sec),Label
118.0,1644227584.0,0
113.5,1644227585.0,0
93.0,1644227586.0,0
93.25,1644227587.0,0
86.4,1644227588.0,0
81.83,1644227589.0,0
79.71,1644227590.0,0
78.12,1644227591.0,0
76.67,1644227592.0,0
75.6,1644227593.0,0
74.82,1644227594.0,0
74.17,1644227595.0,0
73.46,1644227596.0,0
72.21,1644227597.0,0
71.13,1644227598.0,0
70.19,1644227599.0,0
69.29,1644227600.0,0
69.44,1644227601.0,0
69.53,1644227602.0,0
69.65,1644227603.0,0
69.62,1644227604.0,0
69.59,1644227605.0,0
69.57,1644227606.0,0
69.54,1644227607.0,0
69.48,1644227608.0,0
69.46,1644227609.0,0
69.44,1644227610.0,0
69.43,1644227611.0,0
69.45,1644227612.0,0
69.47,1644227613.0,0
69.48,1644227614.0,0
69.5,1644227615.0,0
69.55,1644227616.0,0
69.56,1644227617.0,0
69.57,1644227618.0,0
69.61,1644227619.0,0
69.57,1644227620.0,0
69.47,1644227621.0,0
69.41,1644227622.0,0
69.3,1644227623.0,0
69.2,1644227624.0,0
69.07,1644227625.0,0
69.56,1644227626.0,0
70.02,1644227627.0,0
70.47,1644227628.0,0
70.89,1644227629.0,0
71.28,1644227630.0,0
71.58,1644227631.0,0
71.88,1644227632.0,0
72.18,1644227633.0,0
72.41,1644227634.0,0
72.63,1644227635.0,0
72.85,1644227636.0,0
72.94,1644227637.0,0
73.05,1644227638.0,0
73.14,1644227639.0,0
73.23,1644227640.0,0
73.29,1644227641.0,0
73.34,1644227642.0,0
73.37,1644227643.0,0
72.62,1644227644.0,0
71.98,1644227645.0,0
72.3,1644227646.0,0
71.87,1644227647.0,0
72.03,1644227648.0,0
72.23,1644227649.0,0
72.28,1644227650.0,0
72.38,1644227651.0,0
72.48,1644227652.0,0
72.52,1644227653.0,0
72.5,1644227654.0,0
72.37,1644227655.0,0
72.35,1644227656.0,0
72.42,1644227657.0,0
72.52,1644227658.0,0
72.6,1644227659.0,0
72.7,1644227660.0,0
72.48,1644227661.0,0
72.28,1644227662.0,0
71.95,1644227663.0,0
71.7,1644227664.0,0
71.43,1644227665.0,0
71.1,1644227666.0,0
70.93,1644227667.0,0
70.8,1644227668.0,0
70.65,1644227669.0,0
70.5,1644227670.0,0
70.35,1644227671.0,0
70.28,1644227672.0,0
70.22,1644227673.0,0
70.25,1644227674.0,0
70.27,1644227675.0,0
70.27,1644227676.0,0
70.28,1644227677.0,0
70.32,1644227678.0,0
70.38,1644227679.0,0
70.47,1644227680.0,0
70.6,1644227681.0,0
70.7,1644227682.0,0
70.82,1644227683.0,0
70.95,1644227684.0,0
71.03,1644227685.0,0
70.63,1644227686.0,0
70.22,1644227687.0,0
69.78,1644227688.0,0
69.35,1644227689.0,0
68.95,1644227690.0,0
68.63,1644227691.0,0
68.3,1644227692.0,0
68.2,1644227693.0,0
68.08,1644227694.0,0
67.98,1644227695.0,0
67.83,1644227696.0,0
67.78,1644227697.0,0
67.72,1644227698.0,0
67.67,1644227699.0,0
67.63,1644227700.0,0
67.6,1644227701.0,0
67.58,1644227702.0,0
67.62,1644227703.0,0
67.73,1644227704.0,0
67.87,1644227705.0,0
68.05,1644227706.0,0
68.27,1644227707.0,0
68.43,1644227708.0,0
68.58,1644227709.0,0
68.75,1644227710.0,0
68.82,1644227711.0,0
68.88,1644227712.0,0
68.98,1644227713.0,0
69.05,1644227714.0,0
69.25,1644227715.0,0
69.3,1644227716.0,0
69.38,1644227717.0,0
69.43,1644227718.0,0
69.5,1644227719.0,0
69.55,1644227720.0,0
69.62,1644227721.0,0
69.7,1644227722.0,0
69.9,1644227723.0,0
70.1,1644227724.0,0
70.3,1644227725.0,0
70.58,1644227726.0,0
70.7,1644227727.0,0
70.8,1644227728.0,0
70.9,1644227729.0,0
71.02,1644227730.0,0
71.13,1644227731.0,0
71.18,1644227732.0,0
71.18,1644227733.0,0
71.15,1644227734.0,0
71.12,1644227735.0,0
71.07,1644227736.0,0
71.02,1644227737.0,0
70.97,1644227738.0,0
70.78,1644227739.0,0
70.67,1644227740.0,0
70.57,1644227741.0,0
70.47,1644227742.0,0
70.38,1644227743.0,0
70.33,1644227744.0,0
70.4,1644227745.0,0
70.52,1644227746.0,0
70.67,1644227747.0,0
70.8,1644227748.0,0
70.93,1644227749.0,0
71.03,1644227750.0,0
71.02,1644227751.0,0
71.02,1644227752.0,0
70.77,1644227753.0,0
70.62,1644227754.0,0
70.53,1644227755.0,0
70.48,1644227756.0,0
70.37,1644227757.0,0
70.28,1644227758.0,0
70.13,1644227759.0,0
69.98,1644227760.0,0
69.85,1644227761.0,0
69.7,1644227762.0,0
69.52,1644227763.0,0
69.28,1644227764.0,0
69.1,1644227765.0,0
68.92,1644227766.0,0
68.78,1644227767.0,0
68.68,1644227768.0,0
68.53,1644227769.0,0
68.42,1644227770.0,0
68.37,1644227771.0,0
68.37,1644227772.0,0
68.37,1644227773.0,0
68.45,1644227774.0,0
68.52,1644227775.0,0
68.67,1644227776.0,0
68.83,1644227777.0,0
69.0,1644227778.0,0
69.15,1644227779.0,0
69.3,1644227780.0,0
69.45,1644227781.0,0
69.52,1644227782.0,0
69.58,1644227783.0,0
69.58,1644227784.0,0
69.68,1644227785.0,0
69.7,1644227786.0,0
69.65,1644227787.0,0
69.57,1644227788.0,0
69.52,1644227789.0,0
69.42,1644227790.0,0
69.32,1644227791.0,0
69.17,1644227792.0,0
69.08,1644227793.0,0
69.28,1644227794.0,0
69.48,1644227795.0,0
69.7,1644227796.0,0
69.93,1644227797.0,0
70.15,1644227798.0,0
70.45,1644227799.0,0
70.73,1644227800.0,0
70.93,1644227801.0,0
71.17,1644227802.0,0
71.4,1644227803.0,0
71.6,1644227804.0,0
71.77,1644227805.0,0
71.95,1644227806.0,0
72.17,1644227807.0,0
72.38,1644227808.0,0
72.58,1644227809.0,0
72.78,1644227810.0,0
73.12,1644227811.0,0
73.43,1644227812.0,0
73.75,1644227813.0,0
74.03,1644227814.0,0
74.38,1644227815.0,0
74.77,1644227816.0,0
75.25,1644227817.0,0
75.7,1644227818.0,0
76.25,1644227819.0,0
76.78,1644227820.0,0
77.33,1644227821.0,0
77.92,1644227822.0,0
78.47,1644227823.0,0
79.0,1644227824.0,0
79.45,1644227825.0,0
