HR,Time(sec),Label
58.0,1645457695.0,0
58.0,1645457696.0,0
58.67,1645457697.0,0
59.25,1645457698.0,0
64.0,1645457699.0,0
62.17,1645457700.0,0
61.86,1645457701.0,0
61.25,1645457702.0,0
61.56,1645457703.0,0
62.0,1645457704.0,0
62.64,1645457705.0,0
63.25,1645457706.0,0
63.92,1645457707.0,0
64.57,1645457708.0,0
65.07,1645457709.0,0
65.5,1645457710.0,0
65.94,1645457711.0,0
66.33,1645457712.0,0
66.53,1645457713.0,0
66.65,1645457714.0,0
66.67,1645457715.0,0
66.77,1645457716.0,0
66.87,1645457717.0,0
67.0,1645457718.0,0
67.12,1645457719.0,0
67.0,1645457720.0,0
66.89,1645457721.0,0
66.79,1645457722.0,0
66.66,1645457723.0,0
66.57,1645457724.0,0
66.55,1645457725.0,0
66.53,1645457726.0,0
66.45,1645457727.0,0
66.38,1645457728.0,0
66.4,1645457729.0,0
66.42,1645457730.0,0
66.46,1645457731.0,0
66.47,1645457732.0,0
66.44,1645457733.0,0
66.4,1645457734.0,0
66.22,1645457735.0,0
66.07,1645457736.0,0
65.95,1645457737.0,0
65.84,1645457738.0,0
65.73,1645457739.0,0
65.63,1645457740.0,0
65.57,1645457741.0,0
65.52,1645457742.0,0
65.51,1645457743.0,0
65.44,1645457744.0,0
65.35,1645457745.0,0
65.27,1645457746.0,0
65.19,1645457747.0,0
65.09,1645457748.0,0
64.93,1645457749.0,0
64.75,1645457750.0,0
64.6,1645457751.0,0
64.45,1645457752.0,0
64.32,1645457753.0,0
64.2,1645457754.0,0
64.25,1645457755.0,0
64.28,1645457756.0,0
64.28,1645457757.0,0
64.3,1645457758.0,0
63.98,1645457759.0,0
64.18,1645457760.0,0
64.28,1645457761.0,0
64.57,1645457762.0,0
64.68,1645457763.0,0
64.78,1645457764.0,0
64.8,1645457765.0,0
64.82,1645457766.0,0
64.78,1645457767.0,0
64.75,1645457768.0,0
64.75,1645457769.0,0
64.75,1645457770.0,0
64.75,1645457771.0,0
64.8,1645457772.0,0
64.95,1645457773.0,0
65.12,1645457774.0,0
65.33,1645457775.0,0
65.53,1645457776.0,0
65.73,1645457777.0,0
65.92,1645457778.0,0
66.08,1645457779.0,0
66.37,1645457780.0,0
66.62,1645457781.0,0
66.87,1645457782.0,0
67.12,1645457783.0,0
67.35,1645457784.0,0
67.57,1645457785.0,0
67.78,1645457786.0,0
68.02,1645457787.0,0
68.25,1645457788.0,0
68.38,1645457789.0,0
68.52,1645457790.0,0
68.5,1645457791.0,0
68.52,1645457792.0,0
68.57,1645457793.0,0
68.63,1645457794.0,0
68.78,1645457795.0,0
68.9,1645457796.0,0
69.03,1645457797.0,0
69.22,1645457798.0,0
69.4,1645457799.0,0
69.62,1645457800.0,0
69.82,1645457801.0,0
70.05,1645457802.0,0
70.35,1645457803.0,0
70.65,1645457804.0,0
70.95,1645457805.0,0
71.23,1645457806.0,0
71.52,1645457807.0,0
71.8,1645457808.0,0
72.13,1645457809.0,0
72.47,1645457810.0,0
72.78,1645457811.0,0
73.1,1645457812.0,0
73.38,1645457813.0,0
73.67,1645457814.0,0
73.9,1645457815.0,0
74.15,1645457816.0,0
74.4,1645457817.0,0
74.62,1645457818.0,0
74.82,1645457819.0,0
75.0,1645457820.0,0
75.18,1645457821.0,0
75.23,1645457822.0,0
75.33,1645457823.0,0
75.43,1645457824.0,0
75.57,1645457825.0,0
75.68,1645457826.0,0
75.82,1645457827.0,0
75.93,1645457828.0,0
76.03,1645457829.0,0
76.15,1645457830.0,0
76.27,1645457831.0,0
76.33,1645457832.0,0
76.35,1645457833.0,0
76.37,1645457834.0,0
76.35,1645457835.0,0
76.32,1645457836.0,0
76.27,1645457837.0,0
76.2,1645457838.0,0
76.2,1645457839.0,0
76.18,1645457840.0,0
76.18,1645457841.0,0
76.2,1645457842.0,0
76.23,1645457843.0,0
76.25,1645457844.0,0
76.25,1645457845.0,0
76.28,1645457846.0,0
76.28,1645457847.0,0
76.28,1645457848.0,0
76.37,1645457849.0,0
76.45,1645457850.0,0
76.65,1645457851.0,0
76.83,1645457852.0,0
77.03,1645457853.0,0
77.23,1645457854.0,0
77.43,1645457855.0,0
77.65,1645457856.0,0
77.82,1645457857.0,0
77.93,1645457858.0,0
78.05,1645457859.0,0
78.15,1645457860.0,0
78.2,1645457861.0,0
78.2,1645457862.0,0
78.1,1645457863.0,0
78.08,1645457864.0,0
78.1,1645457865.0,0
78.18,1645457866.0,0
78.27,1645457867.0,0
78.37,1645457868.0,0
78.5,1645457869.0,0
78.65,1645457870.0,0
78.77,1645457871.0,0
78.8,1645457872.0,0
78.88,1645457873.0,0
78.97,1645457874.0,0
79.03,1645457875.0,0
79.13,1645457876.0,0
79.23,1645457877.0,0
79.4,1645457878.0,0
79.55,1645457879.0,0
79.7,1645457880.0,0
79.85,1645457881.0,0
79.98,1645457882.0,0
80.15,1645457883.0,0
80.33,1645457884.0,0
80.52,1645457885.0,0
80.72,1645457886.0,0
80.92,1645457887.0,0
81.13,1645457888.0,0
81.37,1645457889.0,0
81.55,1645457890.0,0
81.72,1645457891.0,0
81.87,1645457892.0,0
82.02,1645457893.0,0
82.17,1645457894.0,0
82.33,1645457895.0,0
82.52,1645457896.0,0
82.72,1645457897.0,0
82.93,1645457898.0,0
83.08,1645457899.0,0
83.32,1645457900.0,0
83.57,1645457901.0,0
83.78,1645457902.0,0
83.85,1645457903.0,0
83.9,1645457904.0,0
83.97,1645457905.0,0
84.02,1645457906.0,0
84.1,1645457907.0,0
84.23,1645457908.0,0
84.37,1645457909.0,0
84.52,1645457910.0,0
84.7,1645457911.0,0
84.85,1645457912.0,0
84.97,1645457913.0,0
85.05,1645457914.0,0
85.1,1645457915.0,0
85.1,1645457916.0,0
85.12,1645457917.0,0
85.12,1645457918.0,0
85.08,1645457919.0,0
85.0,1645457920.0,0
84.95,1645457921.0,0
84.97,1645457922.0,0
84.97,1645457923.0,0
84.93,1645457924.0,0
84.9,1645457925.0,0
84.88,1645457926.0,0
84.97,1645457927.0,0
84.97,1645457928.0,0
84.95,1645457929.0,0
84.93,1645457930.0,0
84.9,1645457931.0,0
84.97,1645457932.0,0
84.8,1645457933.0,0
84.57,1645457934.0,0
84.25,1645457935.0,0
83.9,1645457936.0,0
83.57,1645457937.0,0
83.15,1645457938.0,0
82.73,1645457939.0,0
82.33,1645457940.0,0
81.88,1645457941.0,0
81.43,1645457942.0,0
80.95,1645457943.0,0
80.45,1645457944.0,0
79.97,1645457945.0,0
79.47,1645457946.0,0
78.92,1645457947.0,0
78.33,1645457948.0,0
77.73,1645457949.0,0
77.58,1645457950.0,0
77.42,1645457951.0,0
77.25,1645457952.0,0
77.13,1645457953.0,0
77.0,1645457954.0,0
76.85,1645457955.0,0
76.67,1645457956.0,0
76.48,1645457957.0,0
76.33,1645457958.0,0
76.18,1645457959.0,0
75.97,1645457960.0,0
75.75,1645457961.0,0
75.55,1645457962.0,0
75.5,1645457963.0,0
75.5,1645457964.0,0
75.57,1645457965.0,0
75.6,1645457966.0,0
75.62,1645457967.0,0
75.58,1645457968.0,0
75.38,1645457969.0,0
75.18,1645457970.0,0
75.0,1645457971.0,0
74.87,1645457972.0,0
74.77,1645457973.0,0
74.72,1645457974.0,0
74.72,1645457975.0,0
74.82,1645457976.0,0
74.9,1645457977.0,0
74.98,1645457978.0,0
75.1,1645457979.0,0
75.27,1645457980.0,0
75.45,1645457981.0,0
75.6,1645457982.0,0
75.77,1645457983.0,0
75.92,1645457984.0,0
76.05,1645457985.0,0
76.12,1645457986.0,0
76.12,1645457987.0,0
76.2,1645457988.0,0
76.28,1645457989.0,0
76.37,1645457990.0,0
76.48,1645457991.0,0
76.57,1645457992.0,0
76.82,1645457993.0,0
77.1,1645457994.0,0
77.5,1645457995.0,0
77.9,1645457996.0,0
78.28,1645457997.0,0
78.7,1645457998.0,0
79.12,1645457999.0,0
79.5,1645458000.0,0
79.9,1645458001.0,0
80.37,1645458002.0,0
80.85,1645458003.0,0
81.35,1645458004.0,0
81.85,1645458005.0,0
82.33,1645458006.0,0
82.87,1645458007.0,0
83.43,1645458008.0,0
84.02,1645458009.0,0
84.2,1645458010.0,0
84.4,1645458011.0,0
84.63,1645458012.0,0
84.83,1645458013.0,0
85.08,1645458014.0,0
85.37,1645458015.0,0
85.62,1645458016.0,0
85.88,1645458017.0,0
86.12,1645458018.0,0
